row	2000	4000	6000	8000	10000	12000	14000
473							
474							
475							
476							
477							
478							
479							
480							
481							
482							
483							
484							
485							
486							
487							
488							
489							
490							
491							
492							
493							
494							
495							
496							
497							
498							
499							
500							
501							
502							
503							
504							
505							
506							
507							
508							
509							
510							
511							
512							
513							
514							
515							
516							
517							
518							
519							
520							
521							
522							
523							
524							
525							
526							
527							
528							
529							
530							
531							
532							
533							
534							
535							
536							
537							
538							
539							
540							
541							
542							
543							
544							
545							
546							
547							
548							
549							
550							
551							
552							
553							
554							
555							
556							
557							
558							
559							
560							
561							
562							
563							
564							
565							
566							
567							
568							
569							
570							
571							
572							
573							
574							
575							
576							
577							
578							
579							
580							
581							
582							
583							
584							
585							
586							
587							
588							
589							
590							
591							
592							
593							
594							
595							
596							
597							
598							
599							
600							
601							
602							
603							
604							
605							
606							
607							
608							
609							
610							
611							
612							
613							
614							
615							
616							
617							
618							
619							
620							
621							
622							
623							
624							
625							
626							
627							
628							
629							
630							
631							
632							
633							
634							
635							
636							
637							
638							
639							
640							
641							
642							
643							
644							
645							
646							
647							
648							
649							
650							
651							
652							
653							
654							
655							
656							
657							
658							
659							
660							
661							
662							
663							
664							
665							
666							
667							
668							
669							
670							
671							
672							
673							
674							
675							
676							
677							
678							
679							
680							
681							
682							
683							
684							
685							
686							
687							
688							
689							
690							
691							
692							
693							
694							
695							
696							
697							
698							
699							
700							
701							
702							
703							
704							
705							
706							
707							
708							
709							
710							
711							
712							
713							
714							
715							
716							
717							
718							
719							
720							
721							
722							
723							
724							
725							
726							
727							
728							
729							
730							
731							
732							
733							
734							
735							
736							
737							
738							
739							
740							
741							
742							
743							
744							
745							
746							
747							
748							
749							
750							
751							
752							
753							
754							
755							
756							
757							
758							
759							
760							
761							
762							
763							
764							
765							
766							
767							
768							
769							
770							
771							
772							
773							
774							
775							
776							
777							
778							
779							
780							
781							
782							
783							
784							
785							
786							
787							
788							
789							
790							
791							
792							
793							
794							
795							
796							
797							
798							
799							
800							
801							
802							
803							
804							
805							
806							
807							
808							
809							
810							
811							
812							
813							
814							
815							
816							
817							
818							
819							
820							
821							
822							
823							
824							
825							
826							
827							
828							
829							
830							
831							
832							
833							
834							
835							
836							
837							
838							
839							
840							
841							
842							
843							
844							
845							
846							
847							
848							
849							
850							
851							
852							
853							
854							
855							
856							
857							
858							
859							
860							
861							
862							
863							
864							
865							
866							
867							
868							
869							
870							
871							
872							
873							
874							
875							
876							
877							
878							
879							
880							
881							
882							
883							
884							
885							
886							
887							
888							
889							
890							
891							
892							
893							
894							
895							
896							
897							
898							
899							
900							
901							
902							
903							
904							
905							
906							
907							
908							
909							
910							
911							
912							
913							
914							
915							
916							
917							
918							
919							
920							
921							
922							
923							
924							
925							
926							
927							
928							
929							
930							
931							
932							
933							
934							
935							
936							
937							
938							
939							
940							
941							
942							
943							
944							
945							
946							
947							
948							
949							
950							
951							
952							
953							
954							
955							
956							
957							
958							
959							
960							
961							
962							
963							
964							
965							
966							
967							
968							
969							
970							
971							
972							
973							
974							
975							
976							
977							
978							
979							
980							
981							
982							
983							
984							
985							
986							
987							
988							
989							
990							
991							
992							
993							
994							
995							
996							
997							
998							
999							
1000							
1001							
1002							
1003							
1004							
1005							
1006							
1007							
1008							
1009							
1010							
1011							
1012							
1013							
1014							
1015							
1016							
1017							
1018							
1019							
1020							
1021							
1022							
1023							
1024							
1025							
1026							
1027							
1028							
1029							
1030							
1031							
1032							
1033							
1034							
1035							
1036							
1037							
1038							
1039							
1040							
1041							
1042							
1043							
1044							
1045							
1046							
1047							
1048							
1049							
1050							
1051							
1052							
1053							
1054							
1055							
1056							
1057							
1058							
1059							
1060							
1061							
1062							
1063							
1064							
1065							
1066							
1067							
1068							
1069							
1070							
1071							
1072							
1073							
1074							
1075							
1076							
1077							
1078							
1079							
1080							
1081							
1082							
1083							
1084							
1085							
1086							
1087							
1088							
1089							
1090							
1091							
1092							
1093							
1094							
1095							
1096							
1097							
1098							
1099							
1100							
1101							
1102							
1103							
1104							
1105							
1106							
1107							
1108							
1109							
1110							
1111							
1112							
1113							
1114							
1115							
1116							
1117							
1118							
1119							
1120							
1121							
1122							
1123							
1124							
1125							
1126							
1127							
1128							
1129							
1130							
1131							
1132							
1133							
1134							
1135							
1136							
1137							
1138							
1139							
1140							
1141							
1142							
1143							
1144							
1145							
1146							
1147							
1148							
1149							
1150							
1151							
1152							
1153							
1154							
1155							
1156							
1157							
1158							
1159							
1160							
1161							
1162							
1163							
1164							
1165							
1166							
1167							
1168							
1169							
1170							
1171							
1172							
1173							
1174							
1175							
1176							
1177							
1178							
1179							
1180							
1181							
1182							
1183							
1184							
1185							
1186							
1187							
1188							
1189							
1190							
1191							
1192							
1193							
1194							
1195							
1196							
1197							
1198							
1199							
1200							
1201							
1202							
1203							
1204							
1205							
1206							
1207							
1208							
1209							
1210							
1211							
1212							
1213							
1214							
1215							
1216							
1217							
1218							
1219							
1220							
1221							
1222							
1223							
1224							
1225							
1226							
1227							
1228							
1229							
1230							
1231							
1232							
1233							
1234							
1235							
1236							
1237							
1238							
1239							
1240							
1241							
1242							
1243							
1244							
1245							
1246							
1247							
1248							
1249							
1250							
1251							
1252							
1253							
1254							
1255							
1256							
1257							
1258							
1259							
1260							
1261							
1262							
1263							
1264							
1265							
1266							
1267							
1268							
1269							
1270							
1271							
1272							
1273							
1274							
1275							
1276							
1277							
1278							
1279							
1280							
1281							
1282							
1283							
1284							
1285							
1286							
1287							
1288							
1289							
1290							
1291							
1292							
1293							
1294							
1295							
1296							
1297							
1298							
1299							
1300							
1301							
1302							
1303							
1304							
1305							
1306							
1307							
1308							
1309							
1310							
1311							
1312							
1313							
1314							
1315							
1316							
1317							
1318							
1319							
1320							
1321							
1322							
1323							
1324							
1325							
1326							
1327							
1328							
1329							
1330							
1331							
1332							
1333							
1334							
1335							
1336							
1337							
1338							
1339							
1340							
1341							
1342							
1343							
1344							
1345							
1346							
1347							
1348							
1349							
1350							
1351							
1352							
1353							
1354							
1355							
1356							
1357							
1358							
1359							
1360							
1361							
1362							
1363							
1364							
1365							
1366							
1367							
1368							
1369							
1370							
1371							
1372							
1373							
1374							
1375							
1376							
1377							
1378							
1379							
1380							
1381							
1382							
1383							
1384							
1385							
1386							
1387							
1388							
1389							
1390							
1391							
1392							
1393							
1394							
1395							
1396							
1397							
1398							
1399							
1400							
1401							
1402							
1403							
1404							
1405							
1406							
1407							
1408							
1409							
1410							
1411							
1412							
1413							
1414							
1415							
1416							
1417							
1418							
1419							
1420							
1421							
1422							
1423							
1424							
1425							
1426							
1427							
1428							
1429							
1430							
1431							
1432							
1433							
1434							
1435							
1436							
1437							
1438							
1439							
1440							
1441							
1442							
1443							
1444							
1445							
1446							
1447							
1448							
1449							
1450							
1451							
1452							
1453							
1454							
1455							
1456							
1457							
1458							
1459							
1460							
1461							
1462							
1463							
1464							
1465							
1466							
1467							
1468							
1469							
1470							
1471							
1472							
1473							
1474							
1475							
1476							
1477							
1478							
1479							
1480							
1481							
1482							
1483							
1484							
1485							
1486							
1487							
1488							
1489							
1490							
1491							
1492							
1493							
1494							
1495							
1496							
1497							
1498							
1499							
1500							
1501							
1502							
1503							
1504							
1505							
1506							
1507							
1508							
1509							
1510							
1511							
1512							
1513							
1514							
1515							
1516							
1517							
1518							
1519							
1520							
1521							
1522							
1523							
1524							
1525							
1526							
1527							
1528							
1529							
1530							
1531							
1532							
1533							
1534							
1535							
1536							
1537							
1538							
1539							
1540							
1541							
1542							
1543							
1544							
1545							
1546							
1547							
1548							
1549							
1550							
1551							
1552							
1553							
1554							
1555							
1556							
1557							
1558							
1559							
1560							
1561							
1562							
1563							
1564							
1565							
1566							
1567							
1568							
1569							
1570							
1571							
1572							
1573							
1574							
1575							
1576							
1577							
1578							
1579							
1580							
1581							
1582							
1583							
1584							
1585							
1586							
1587							
1588							
1589							
1590							
1591							
1592							
1593							
1594							
1595							
1596							
1597							
1598							
1599							
1600							
1601							
1602							
1603							
1604							
1605							
1606							
1607							
1608							
1609							
1610							
1611							
1612							
1613							
1614							
1615							
1616							
1617							
1618							
1619							
1620							
1621							
1622							
1623							
1624							
1625							
1626							
1627							
1628							
1629							
1630							
1631							
1632							
1633							
1634							
1635							
1636							
1637							
1638							
1639							
1640							
1641							
1642							
1643							
1644							
1645							
1646							
1647							
1648							
1649							
1650							
1651							
1652							
1653							
1654							
1655							
1656							
1657							
1658							
1659							
1660							
1661							
1662							
1663							
1664							
1665							
1666							
1667							
1668							
1669							
1670							
1671							
1672							
1673							
1674							
1675							
1676							
1677							
1678							
1679							
1680							
1681							
1682							
1683							
1684							
1685							
1686							
1687							
1688							
1689							
1690							
1691							
1692							
1693							
1694							
1695							
1696							
1697							
1698							
1699							
1700							
1701							
1702							
1703							
1704							
1705							
1706							
1707							
1708							
1709							
1710							
1711							
1712							
1713							
1714							
1715							
1716							
1717							
1718							
1719							
1720							
1721							
1722							
1723							
1724							
1725							
1726							
1727							
1728							
1729							
1730							
1731							
1732							
1733							
1734							
1735							
1736							
1737							
1738							
1739							
1740							
1741							
1742							
1743							
1744							
1745							
1746							
1747							
1748							
1749							
1750							
1751							
1752							
1753							
1754							
1755							
1756							
1757							
1758							
1759							
1760							
1761							
1762							
1763							
1764							
1765							
1766							
1767							
1768							
1769							
1770							
1771							
1772							
1773							
1774							
1775							
1776							
1777							
1778							
1779							
1780							
1781							
1782							
1783							
1784							
1785							
1786							
1787							
1788							
1789							
1790							
1791							
1792							
1793							
1794							
1795							
1796							
1797							
1798							
1799							
1800							
1801							
1802							
1803							
1804							
1805							
1806							
1807							
1808							
1809							
1810							
1811							
1812							
1813							
1814							
1815							
1816							
1817							
1818							
1819							
1820							
1821							
1822							
1823							
1824							
1825							
1826							
1827							
1828							
1829							
1830							
1831							
1832							
1833							
1834							
1835							
1836							
1837							
1838							
1839							
1840							
1841							
1842							
1843							
1844							
1845							
1846							
1847							
1848							
1849							
1850							
1851							
1852							
1853							
1854							
1855							
1856							
1857							
1858							
1859							
1860							
1861							
1862							
1863							
1864							
1865							
1866							
1867							
1868							
1869							
1870							
1871							
1872							
1873							
1874							
1875							
1876							
1877							
1878							
1879							
1880							
1881							
1882							
1883							
1884							
1885							
1886							
1887							
1888							
1889							
1890							
1891							
1892							
1893							
1894							
1895							
1896							
1897							
1898							
1899							
1900							
1901							
1902							
1903							
1904							
1905							
1906							
1907							
1908							
1909							
1910							
1911							
1912							
1913							
1914							
1915							
1916							
1917							
1918							
1919							
1920							
1921							
1922							
1923							
1924							
1925							
1926							
1927							
1928							
1929							
1930							
1931							
1932							
1933							
1934							
1935							
1936							
1937							
1938							
1939							
1940							
1941							
1942							
1943							
1944							
1945							
1946							
1947							
1948							
1949							
1950							
1951							
1952							
1953							
1954							
1955							
1956							
1957							
1958							
1959							
1960							
1961							
1962							
1963							
1964							
1965							
1966							
1967							
1968							
1969							
1970							
1971							
1972							
1973							
1974							
1975							
1976							
1977							
1978							
1979							
1980							
1981							
1982							
1983							
1984							
1985							
1986							
1987							
1988							
1989							
1990							
1991							
1992							
1993							
1994							
1995							
1996							
1997							
1998							
1999							
2000							
2001							
2002							
2003							
2004							
2005							
2006							
2007							
2008							
2009							
2010							
2011							
2012							
2013							
2014							
2015							
2016							
2017							
2018							
2019							
2020							
2021							
2022							
2023							
2024							
2025							
2026							
2027							
2028							
2029							
2030							
2031							
2032							
2033							
2034							
2035							
2036							
2037							
2038							
2039							
2040							
2041							
2042							
2043							
2044							
2045							
2046							
2047							
2048							
2049							
2050							
2051							
2052							
2053							
2054							
2055							
2056							
2057							
2058							
2059							
2060							
2061							
2062							
2063							
2064							
2065							
2066							
2067							
2068							
2069							
2070							
2071	0.0						
2072	0.0						
2073	0.0						
2074	0.0						
2075	0.0						
2076	0.0						
2077	0.0						
2078	0.0						
2079	0.0						
2080	0.0						
2081	0.0						
2082	0.0						
2083	0.0						
2084	0.0						
2085	0.0						
2086	0.0						
2087	0.0						
2088	0.0						
2089	0.0						
2090	0.0						
2091	0.0						
2092	0.0						
2093	0.0						
2094	0.0						
2095	0.0						
2096	0.0						
2097	0.0						
2098	0.0						
2099	0.0						
2100	0.0						
2101	0.0						
2102	0.0						
2103	0.0						
2104	0.0						
2105	0.0						
2106	0.0						
2107	0.0						
2108	0.0						
2109	0.0						
2110	0.0						
2111	0.0						
2112	0.0						
2113	0.0						
2114	0.0						
2115	0.0						
2116	0.0						
2117	0.0						
2118	0.0						
2119	0.0						
2120	0.0						
2121	0.0						
2122	0.0						
2123	0.0						
2124	0.0						
2125	0.0						
2126	0.0						
2127	0.0						
2128	0.0						
2129	0.0						
2130	0.0						
2131	0.0						
2132	0.0						
2133	0.0						
2134	0.0						
2135	0.0						
2136	0.0						
2137	0.0						
2138	0.0						
2139	0.0						
2140	0.0						
2141	0.0						
2142	0.0						
2143	0.0						
2144	0.0						
2145	0.0						
2146	0.0						
2147	0.0						
2148	0.0						
2149	0.0						
2150	0.0						
2151	0.0						
2152	0.0						
2153	0.0						
2154	0.0						
2155	0.0						
2156	0.0						
2157	0.0						
2158	0.0						
2159	0.0						
2160	0.0						
2161	0.0						
2162	0.0						
2163	0.0						
2164	0.0						
2165	0.0						
2166	0.0						
2167	0.0						
2168	0.0						
2169	0.0						
2170	0.0						
2171	0.0						
2172	0.0						
2173	0.0						
2174	0.0						
2175	0.0						
2176	0.0						
2177	0.0						
2178	0.0						
2179	0.0						
2180	0.0						
2181	0.0						
2182	0.0						
2183	0.0						
2184	0.0						
2185	0.0						
2186	0.0						
2187	0.0						
2188	0.0						
2189	0.0						
2190	0.0						
2191	0.0						
2192	0.0						
2193	0.0						
2194	0.0						
2195	0.0						
2196	0.0						
2197	0.0						
2198	0.0						
2199	0.0						
2200	0.0						
2201	0.0						
2202	0.0						
2203	0.0						
2204	0.0						
2205	0.0						
2206	0.0						
2207	0.0						
2208	0.0						
2209	0.0						
2210	0.0						
2211	0.0						
2212	0.0						
2213	0.0						
2214	0.0						
2215	0.0						
2216	0.0						
2217	0.0						
2218	0.0						
2219	0.0						
2220	0.0						
2221	0.0						
2222	0.0						
2223	0.0						
2224	0.0						
2225	0.0						
2226	0.0						
2227	0.0						
2228	0.0						
2229	0.0						
2230	0.0						
2231	0.0						
2232	0.0						
2233	0.0						
2234	0.0						
2235	0.0						
2236	0.0						
2237	0.0						
2238	0.0						
2239	0.0						
2240	0.0						
2241	0.0						
2242	0.0						
2243	0.0						
2244	0.0						
2245	0.0						
2246	0.0						
2247	0.0						
2248	0.0						
2249	0.0						
2250	0.0						
2251	0.0						
2252	0.0						
2253	0.0						
2254	0.0						
2255	0.0						
2256	0.0						
2257	0.0						
2258	0.0						
2259	0.0						
2260	0.0						
2261	0.0						
2262	0.0						
2263	0.0						
2264	0.0						
2265	0.0						
2266	0.0						
2267	0.0						
2268	0.0						
2269	0.0						
2270	0.0						
2271	0.0						
2272	0.0						
2273	0.0						
2274	0.0						
2275	0.0						
2276	0.0						
2277	0.0						
2278	0.0						
2279	0.0						
2280	0.0						
2281	0.0						
2282	0.0						
2283	0.0						
2284	0.0						
2285	0.0						
2286	0.0						
2287	0.0						
2288	0.0						
2289	0.0						
2290	0.0						
2291	0.0						
2292	0.0						
2293	0.0						
2294	0.0						
2295	0.0						
2296	0.0						
2297	0.0						
2298	0.0						
2299	0.0						
2300	0.0						
2301	0.0						
2302	0.0						
2303	0.0						
2304	0.0						
2305	0.0						
2306	0.0						
2307	0.0						
2308	0.0						
2309	0.0						
2310	0.0						
2311	0.0						
2312	0.0						
2313	0.0						
2314	0.0						
2315	0.0						
2316	0.0						
2317	0.0						
2318	0.0						
2319	0.0						
2320	0.0						
2321	0.0						
2322	0.0						
2323	0.0						
2324	0.0						
2325	0.0						
2326	0.0						
2327	0.0						
2328	0.0						
2329	0.0						
2330	0.0						
2331	0.0						
2332	0.0						
2333	0.0						
2334	0.0						
2335	0.0						
2336	0.0						
2337	0.0						
2338	0.0						
2339	0.0						
2340	0.0						
2341	0.0						
2342	0.0						
2343	0.0						
2344	0.0						
2345	0.0						
2346	0.0						
2347	0.0						
2348	0.0						
2349	0.0						
2350	0.0						
2351	0.0						
2352	0.0						
2353	0.0						
2354	0.0						
2355	0.0						
2356	0.0						
2357	0.0						
2358	0.0						
2359	0.0						
2360	0.0						
2361	0.0						
2362	0.0						
2363	0.0						
2364	0.2						
2365	0.2						
2366	0.2						
2367	0.2						
2368	0.2						
2369	0.2						
2370	0.2						
2371	0.2						
2372	0.2						
2373	0.2						
2374	0.2						
2375	0.2						
2376	0.2						
2377	0.2						
2378	0.2						
2379	0.2						
2380	0.2						
2381	0.2						
2382	0.2						
2383	0.2						
2384	0.2						
2385	0.2						
2386	0.2						
2387	0.2						
2388	0.2						
2389	0.2						
2390	0.2						
2391	0.2						
2392	0.2						
2393	0.2						
2394	0.2						
2395	0.2						
2396	0.2						
2397	0.2						
2398	0.2						
2399	0.2						
2400	0.2						
2401	0.2						
2402	0.2						
2403	0.2						
2404	0.2						
2405	0.2						
2406	0.2						
2407	0.2						
2408	0.2						
2409	0.2						
2410	0.2						
2411	0.2						
2412	0.2						
2413	0.2						
2414	0.2						
2415	0.2						
2416	0.2						
2417	0.2						
2418	0.2						
2419	0.2						
2420	0.2						
2421	0.2						
2422	0.2						
2423	0.2						
2424	0.2						
2425	0.2						
2426	0.2						
2427	0.2						
2428	0.2						
2429	0.2						
2430	0.2						
2431	0.2						
2432	0.2						
2433	0.2						
2434	0.2						
2435	0.2						
2436	0.2						
2437	0.2						
2438	0.2						
2439	0.2						
2440	0.2						
2441	0.2						
2442	0.2						
2443	0.2						
2444	0.2						
2445	0.2						
2446	0.2						
2447	0.2						
2448	0.2						
2449	0.2						
2450	0.2						
2451	0.2						
2452	0.2						
2453	0.2						
2454	0.2						
2455	0.2						
2456	0.2						
2457	0.2						
2458	0.2						
2459	0.2						
2460	0.2						
2461	0.2						
2462	0.2						
2463	0.2						
2464	0.2						
2465	0.2						
2466	0.2						
2467	0.2						
2468	0.2						
2469	0.2						
2470	0.2						
2471	0.2						
2472	0.2						
2473	0.2						
2474	0.2						
2475	0.2						
2476	0.2						
2477	0.2						
2478	0.2						
2479	0.2						
2480	0.2						
2481	0.2						
2482	0.2						
2483	0.2						
2484	0.2						
2485	0.2						
2486	0.2						
2487	0.2						
2488	0.2						
2489	0.16666666666666666						
2490	0.16666666666666666						
2491	0.16666666666666666						
2492	0.16666666666666666						
2493	0.16666666666666666						
2494	0.16666666666666666						
2495	0.16666666666666666						
2496	0.16666666666666666						
2497	0.16666666666666666						
2498	0.16666666666666666						
2499	0.16666666666666666						
2500	0.16666666666666666						
2501	0.14285714285714285						
2502	0.14285714285714285						
2503	0.14285714285714285						
2504	0.14285714285714285						
2505	0.14285714285714285						
2506	0.14285714285714285						
2507	0.14285714285714285						
2508	0.14285714285714285						
2509	0.14285714285714285						
2510	0.14285714285714285						
2511	0.14285714285714285						
2512	0.14285714285714285						
2513	0.14285714285714285						
2514	0.14285714285714285						
2515	0.14285714285714285						
2516	0.14285714285714285						
2517	0.14285714285714285						
2518	0.14285714285714285						
2519	0.14285714285714285						
2520	0.14285714285714285						
2521	0.14285714285714285						
2522	0.14285714285714285						
2523	0.14285714285714285						
2524	0.125						
2525	0.125						
2526	0.125						
2527	0.125						
2528	0.125						
2529	0.125						
2530	0.125						
2531	0.125						
2532	0.125						
2533	0.125						
2534	0.1111111111111111						
2535	0.1111111111111111						
2536	0.1111111111111111						
2537	0.1111111111111111						
2538	0.1111111111111111						
2539	0.1111111111111111						
2540	0.1111111111111111						
2541	0.1111111111111111						
2542	0.1111111111111111						
2543	0.1111111111111111						
2544	0.1111111111111111						
2545	0.1111111111111111						
2546	0.1111111111111111						
2547	0.1111111111111111						
2548	0.1111111111111111						
2549	0.1111111111111111						
2550	0.1111111111111111						
2551	0.1111111111111111						
2552	0.1111111111111111						
2553	0.1111111111111111						
2554	0.1111111111111111						
2555	0.1111111111111111						
2556	0.1111111111111111						
2557	0.1111111111111111						
2558	0.1111111111111111						
2559	0.1111111111111111						
2560	0.1111111111111111						
2561	0.1111111111111111						
2562	0.1111111111111111						
2563	0.1111111111111111						
2564	0.1111111111111111						
2565	0.1111111111111111						
2566	0.1111111111111111						
2567	0.1111111111111111						
2568	0.1111111111111111						
2569	0.1111111111111111						
2570	0.1111111111111111						
2571	0.1111111111111111						
2572	0.1111111111111111						
2573	0.1111111111111111						
2574	0.1111111111111111						
2575	0.1111111111111111						
2576	0.1111111111111111						
2577	0.1111111111111111						
2578	0.1111111111111111						
2579	0.1111111111111111						
2580	0.1111111111111111						
2581	0.1111111111111111						
2582	0.1111111111111111						
2583	0.1111111111111111						
2584	0.1111111111111111						
2585	0.1111111111111111						
2586	0.1111111111111111						
2587	0.1111111111111111						
2588	0.1111111111111111						
2589	0.1111111111111111						
2590	0.1111111111111111						
2591	0.1111111111111111						
2592	0.1111111111111111						
2593	0.1111111111111111						
2594	0.1111111111111111						
2595	0.1111111111111111						
2596	0.1111111111111111						
2597	0.1111111111111111						
2598	0.1111111111111111						
2599	0.1111111111111111						
2600	0.1111111111111111						
2601	0.1111111111111111						
2602	0.1111111111111111						
2603	0.1111111111111111						
2604	0.1111111111111111						
2605	0.1111111111111111						
2606	0.1111111111111111						
2607	0.1111111111111111						
2608	0.1111111111111111						
2609	0.1111111111111111						
2610	0.1111111111111111						
2611	0.1111111111111111						
2612	0.2						
2613	0.2						
2614	0.2						
2615	0.2						
2616	0.2						
2617	0.2						
2618	0.2						
2619	0.2						
2620	0.2						
2621	0.2						
2622	0.2						
2623	0.2						
2624	0.2						
2625	0.2						
2626	0.2727272727272727						
2627	0.2727272727272727						
2628	0.2727272727272727						
2629	0.2727272727272727						
2630	0.2727272727272727						
2631	0.2727272727272727						
2632	0.2727272727272727						
2633	0.2727272727272727						
2634	0.2727272727272727						
2635	0.2727272727272727						
2636	0.2727272727272727						
2637	0.2727272727272727						
2638	0.2727272727272727						
2639	0.2727272727272727						
2640	0.2727272727272727						
2641	0.2727272727272727						
2642	0.2727272727272727						
2643	0.2727272727272727						
2644	0.2727272727272727						
2645	0.2727272727272727						
2646	0.2727272727272727						
2647	0.2727272727272727						
2648	0.2727272727272727						
2649	0.2727272727272727						
2650	0.2727272727272727						
2651	0.25						
2652	0.25						
2653	0.25						
2654	0.25						
2655	0.25						
2656	0.25						
2657	0.25						
2658	0.25						
2659	0.25						
2660	0.25						
2661	0.25						
2662	0.25						
2663	0.25						
2664	0.25						
2665	0.25						
2666	0.25						
2667	0.25						
2668	0.25						
2669	0.25						
2670	0.25						
2671	0.25						
2672	0.25						
2673	0.25						
2674	0.25						
2675	0.25						
2676	0.25						
2677	0.25						
2678	0.25						
2679	0.25						
2680	0.25						
2681	0.25						
2682	0.25						
2683	0.25						
2684	0.25						
2685	0.25						
2686	0.25						
2687	0.25						
2688	0.25						
2689	0.25						
2690	0.25						
2691	0.25						
2692	0.25						
2693	0.25						
2694	0.25						
2695	0.25						
2696	0.23076923076923078						
2697	0.23076923076923078						
2698	0.23076923076923078						
2699	0.23076923076923078						
2700	0.23076923076923078						
2701	0.23076923076923078						
2702	0.23076923076923078						
2703	0.23076923076923078						
2704	0.23076923076923078						
2705	0.21428571428571427						
2706	0.21428571428571427						
2707	0.21428571428571427						
2708	0.21428571428571427						
2709	0.2						
2710	0.2						
2711	0.2						
2712	0.2						
2713	0.2						
2714	0.2						
2715	0.2						
2716	0.2						
2717	0.2						
2718	0.2						
2719	0.2						
2720	0.2						
2721	0.2						
2722	0.2						
2723	0.2						
2724	0.2						
2725	0.2						
2726	0.2						
2727	0.2						
2728	0.2						
2729	0.2						
2730	0.2						
2731	0.2						
2732	0.1875						
2733	0.1875						
2734	0.1875						
2735	0.1875						
2736	0.1875						
2737	0.1875						
2738	0.1875						
2739	0.1875						
2740	0.1875						
2741	0.1875						
2742	0.1875						
2743	0.1875						
2744	0.1875						
2745	0.1875						
2746	0.1875						
2747	0.1875						
2748	0.1875						
2749	0.1875						
2750	0.1875						
2751	0.1875						
2752	0.1875						
2753	0.1875						
2754	0.1875						
2755	0.1875						
2756	0.1875						
2757	0.1875						
2758	0.1875						
2759	0.1875						
2760	0.1875						
2761	0.1875						
2762	0.1875						
2763	0.1875						
2764	0.1875						
2765	0.1875						
2766	0.1875						
2767	0.1875						
2768	0.1875						
2769	0.1875						
2770	0.1875						
2771	0.1875						
2772	0.1875						
2773	0.1875						
2774	0.1875						
2775	0.1875						
2776	0.1875						
2777	0.1875						
2778	0.1875						
2779	0.1875						
2780	0.1875						
2781	0.1875						
2782	0.1875						
2783	0.1875						
2784	0.1875						
2785	0.1875						
2786	0.1875						
2787	0.17647058823529413						
2788	0.17647058823529413						
2789	0.17647058823529413						
2790	0.17647058823529413						
2791	0.17647058823529413						
2792	0.17647058823529413						
2793	0.17647058823529413						
2794	0.17647058823529413						
2795	0.17647058823529413						
2796	0.17647058823529413						
