row	2000	4000	6000	8000	10000	12000	14000
473							
474							
475							
476							
477							
478							
479							
480							
481							
482							
483							
484							
485							
486							
487							
488							
489							
490							
491							
492							
493							
494							
495							
496							
497							
498							
499							
500							
501							
502							
503							
504							
505							
506							
507							
508							
509							
510							
511							
512							
513							
514							
515							
516							
517							
518							
519							
520							
521							
522							
523							
524							
525							
526							
527							
528							
529							
530							
531							
532							
533							
534							
535							
536							
537							
538							
539							
540							
541							
542							
543							
544							
545							
546							
547							
548							
549							
550							
551							
552							
553							
554							
555							
556							
557							
558							
559							
560							
561							
562							
563							
564							
565							
566							
567							
568							
569							
570							
571							
572							
573							
574							
575							
576							
577							
578							
579							
580							
581							
582							
583							
584							
585							
586							
587							
588							
589							
590							
591							
592							
593							
594							
595							
596							
597							
598							
599							
600							
601							
602							
603							
604							
605							
606							
607							
608							
609							
610							
611							
612							
613							
614							
615							
616							
617							
618							
619							
620							
621							
622							
623							
624							
625							
626							
627							
628							
629							
630							
631							
632							
633							
634							
635							
636							
637							
638							
639							
640							
641							
642							
643							
644							
645							
646							
647							
648							
649							
650							
651							
652							
653							
654							
655							
656							
657							
658							
659							
660							
661							
662							
663							
664							
665							
666							
667							
668							
669							
670							
671							
672							
673							
674							
675							
676							
677							
678							
679							
680							
681							
682							
683							
684							
685							
686							
687							
688							
689							
690							
691							
692							
693							
694							
695							
696							
697							
698							
699							
700							
701							
702							
703							
704							
705							
706							
707							
708							
709							
710							
711							
712							
713							
714							
715							
716							
717							
718							
719							
720							
721							
722							
723							
724							
725							
726							
727							
728							
729							
730							
731							
732							
733							
734							
735							
736							
737							
738							
739							
740							
741							
742							
743							
744							
745							
746							
747							
748							
749							
750							
751							
752							
753							
754							
755							
756							
757							
758							
759							
760							
761							
762							
763							
764							
765							
766							
767							
768							
769							
770							
771							
772							
773							
774							
775							
776							
777							
778							
779							
780							
781							
782							
783							
784							
785							
786							
787							
788							
789							
790							
791							
792							
793							
794							
795							
796							
797							
798							
799							
800							
801							
802							
803							
804							
805							
806							
807							
808							
809							
810							
811							
812							
813							
814							
815							
816							
817							
818							
819							
820							
821							
822							
823							
824							
825							
826							
827							
828							
829							
830							
831							
832							
833							
834							
835							
836							
837							
838							
839							
840							
841							
842							
843							
844							
845							
846							
847							
848							
849							
850							
851							
852							
853							
854							
855							
856							
857							
858							
859							
860							
861							
862							
863							
864							
865							
866							
867							
868							
869							
870							
871							
872							
873							
874							
875							
876							
877							
878							
879							
880							
881							
882							
883							
884							
885							
886							
887							
888							
889							
890							
891							
892							
893							
894							
895							
896							
897							
898							
899							
900							
901							
902							
903							
904							
905							
906							
907							
908							
909							
910							
911							
912							
913							
914							
915							
916							
917							
918							
919							
920							
921							
922							
923							
924							
925							
926							
927							
928							
929							
930							
931							
932							
933							
934							
935							
936							
937							
938							
939							
940							
941							
942							
943							
944							
945							
946							
947							
948							
949							
950							
951							
952							
953							
954							
955							
956							
957							
958							
959							
960							
961							
962							
963							
964							
965							
966							
967							
968							
969							
970							
971							
972							
973							
974							
975							
976							
977							
978							
979							
980							
981							
982							
983							
984							
985							
986							
987							
988							
989							
990							
991							
992							
993							
994							
995							
996							
997							
998							
999							
1000							
1001							
1002							
1003							
1004							
1005							
1006							
1007							
1008							
1009							
1010							
1011							
1012							
1013							
1014							
1015							
1016							
1017							
1018							
1019							
1020							
1021							
1022							
1023							
1024							
1025							
1026							
1027							
1028							
1029							
1030							
1031							
1032							
1033							
1034							
1035							
1036							
1037							
1038							
1039							
1040							
1041							
1042							
1043							
1044							
1045							
1046							
1047							
1048							
1049							
1050							
1051							
1052							
1053							
1054							
1055							
1056							
1057							
1058							
1059							
1060							
1061							
1062							
1063							
1064							
1065							
1066							
1067							
1068							
1069							
1070							
1071							
1072							
1073							
1074							
1075							
1076							
1077							
1078							
1079							
1080							
1081							
1082							
1083							
1084							
1085							
1086							
1087							
1088							
1089							
1090							
1091							
1092							
1093							
1094							
1095							
1096							
1097							
1098							
1099							
1100							
1101							
1102							
1103							
1104							
1105							
1106							
1107							
1108							
1109							
1110							
1111							
1112							
1113							
1114							
1115							
1116							
1117							
1118							
1119							
1120							
1121							
1122							
1123							
1124							
1125							
1126							
1127							
1128							
1129							
1130							
1131							
1132							
1133							
1134							
1135							
1136							
1137							
1138							
1139							
1140							
1141							
1142							
1143							
1144							
1145							
1146							
1147							
1148							
1149							
1150							
1151							
1152							
1153							
1154							
1155							
1156							
1157							
1158							
1159							
1160							
1161							
1162							
1163							
1164							
1165							
1166							
1167							
1168							
1169							
1170							
1171							
1172							
1173							
1174							
1175							
1176							
1177							
1178							
1179							
1180							
1181							
1182							
1183							
1184							
1185							
1186							
1187							
1188							
1189							
1190							
1191							
1192							
1193							
1194							
1195							
1196							
1197							
1198							
1199							
1200							
1201							
1202							
1203							
1204							
1205							
1206							
1207							
1208							
1209							
1210							
1211							
1212							
1213							
1214							
1215							
1216							
1217							
1218							
1219							
1220							
1221							
1222							
1223							
1224							
1225							
1226							
1227							
1228							
1229							
1230							
1231							
1232							
1233							
1234							
1235							
1236							
1237							
1238							
1239							
1240							
1241							
1242							
1243							
1244							
1245							
1246							
1247							
1248							
1249							
1250							
1251							
1252							
1253							
1254							
1255							
1256							
1257							
1258							
1259							
1260							
1261							
1262							
1263							
1264							
1265							
1266							
1267							
1268							
1269							
1270							
1271							
1272							
1273							
1274							
1275							
1276							
1277							
1278							
1279							
1280							
1281							
1282							
1283							
1284							
1285							
1286							
1287							
1288							
1289							
1290							
1291							
1292							
1293							
1294							
1295							
1296							
1297							
1298							
1299							
1300							
1301							
1302							
1303							
1304							
1305							
1306							
1307							
1308							
1309							
1310							
1311							
1312							
1313							
1314							
1315							
1316							
1317							
1318							
1319							
1320							
1321							
1322							
1323							
1324							
1325							
1326							
1327							
1328							
1329							
1330							
1331							
1332							
1333							
1334							
1335							
1336							
1337							
1338							
1339							
1340							
1341							
1342							
1343							
1344							
1345							
1346							
1347							
1348							
1349							
1350							
1351							
1352							
1353							
1354							
1355							
1356							
1357							
1358							
1359							
1360							
1361							
1362							
1363							
1364							
1365							
1366							
1367							
1368							
1369							
1370							
1371							
1372							
1373							
1374							
1375							
1376							
1377							
1378							
1379							
1380							
1381							
1382							
1383							
1384							
1385							
1386							
1387							
1388							
1389							
1390							
1391							
1392							
1393							
1394							
1395							
1396							
1397							
1398							
1399							
1400							
1401							
1402							
1403							
1404							
1405							
1406							
1407							
1408							
1409							
1410							
1411							
1412							
1413							
1414							
1415							
1416							
1417							
1418							
1419							
1420							
1421							
1422							
1423							
1424							
1425							
1426							
1427							
1428							
1429							
1430							
1431							
1432							
1433							
1434							
1435							
1436							
1437							
1438							
1439							
1440							
1441							
1442							
1443							
1444							
1445							
1446							
1447							
1448							
1449							
1450							
1451							
1452							
1453							
1454							
1455							
1456							
1457							
1458							
1459							
1460							
1461							
1462							
1463							
1464							
1465							
1466							
1467							
1468							
1469							
1470							
1471							
1472							
1473							
1474							
1475							
1476							
1477							
1478							
1479							
1480							
1481							
1482							
1483							
1484							
1485							
1486							
1487							
1488							
1489							
1490							
1491							
1492							
1493							
1494							
1495							
1496							
1497							
1498							
1499							
1500							
1501							
1502							
1503							
1504							
1505							
1506							
1507							
1508							
1509							
1510							
1511							
1512							
1513							
1514							
1515							
1516							
1517							
1518							
1519							
1520							
1521							
1522							
1523							
1524							
1525							
1526							
1527							
1528							
1529							
1530							
1531							
1532							
1533							
1534							
1535							
1536							
1537							
1538							
1539							
1540							
1541							
1542							
1543							
1544							
1545							
1546							
1547							
1548							
1549							
1550							
1551							
1552							
1553							
1554							
1555							
1556							
1557							
1558							
1559							
1560							
1561							
1562							
1563							
1564							
1565							
1566							
1567							
1568							
1569							
1570							
1571							
1572							
1573							
1574							
1575							
1576							
1577							
1578							
1579							
1580							
1581							
1582							
1583							
1584							
1585							
1586							
1587							
1588							
1589							
1590							
1591							
1592							
1593							
1594							
1595							
1596							
1597							
1598							
1599							
1600							
1601							
1602							
1603							
1604							
1605							
1606							
1607							
1608							
1609							
1610							
1611							
1612							
1613							
1614							
1615							
1616							
1617							
1618							
1619							
1620							
1621							
1622							
1623							
1624							
1625							
1626							
1627							
1628							
1629							
1630							
1631							
1632							
1633							
1634							
1635							
1636							
1637							
1638							
1639							
1640							
1641							
1642							
1643							
1644							
1645							
1646							
1647							
1648							
1649							
1650							
1651							
1652							
1653							
1654							
1655							
1656							
1657							
1658							
1659							
1660							
1661							
1662							
1663							
1664							
1665							
1666							
1667							
1668							
1669							
1670							
1671							
1672							
1673							
1674							
1675							
1676							
1677							
1678							
1679							
1680							
1681							
1682							
1683							
1684							
1685							
1686							
1687							
1688							
1689							
1690							
1691							
1692							
1693							
1694							
1695							
1696							
1697							
1698							
1699							
1700							
1701							
1702							
1703							
1704							
1705							
1706							
1707							
1708							
1709							
1710							
1711							
1712							
1713							
1714							
1715							
1716							
1717							
1718							
1719							
1720							
1721							
1722							
1723							
1724							
1725							
1726							
1727							
1728							
1729							
1730							
1731							
1732							
1733							
1734							
1735							
1736							
1737							
1738							
1739							
1740							
1741							
1742							
1743							
1744							
1745							
1746							
1747							
1748							
1749							
1750							
1751							
1752							
1753							
1754							
1755							
1756							
1757							
1758							
1759							
1760							
1761							
1762							
1763							
1764							
1765							
1766							
1767							
1768							
1769							
1770							
1771							
1772							
1773							
1774							
1775							
1776							
1777							
1778							
1779							
1780							
1781							
1782							
1783							
1784							
1785							
1786							
1787							
1788							
1789							
1790							
1791							
1792							
1793							
1794							
1795							
1796							
1797							
1798							
1799							
1800							
1801							
1802							
1803							
1804							
1805							
1806							
1807							
1808							
1809							
1810							
1811							
1812							
1813							
1814							
1815							
1816							
1817							
1818							
1819							
1820							
1821							
1822							
1823							
1824							
1825							
1826							
1827							
1828							
1829							
1830							
1831							
1832							
1833							
1834							
1835							
1836							
1837							
1838							
1839							
1840							
1841							
1842							
1843							
1844							
1845							
1846							
1847							
1848							
1849							
1850							
1851							
1852							
1853							
1854							
1855							
1856							
1857							
1858							
1859							
1860							
1861							
1862							
1863							
1864							
1865							
1866							
1867							
1868							
1869							
1870							
1871							
1872							
1873							
1874							
1875							
1876							
1877							
1878							
1879							
1880							
1881							
1882							
1883							
1884							
1885							
1886							
1887							
1888							
1889							
1890							
1891							
1892							
1893							
1894							
1895							
1896							
1897							
1898							
1899							
1900							
1901							
1902							
1903							
1904							
1905							
1906							
1907							
1908							
1909							
1910							
1911							
1912							
1913							
1914							
1915							
1916							
1917							
1918							
1919							
1920							
1921							
1922							
1923							
1924							
1925							
1926							
1927							
1928							
1929							
1930							
1931							
1932							
1933							
1934							
1935							
1936							
1937							
1938							
1939							
1940							
1941							
1942							
1943							
1944							
1945							
1946							
1947							
1948							
1949							
1950							
1951							
1952							
1953							
1954							
1955							
1956							
1957							
1958							
1959							
1960							
1961							
1962							
1963							
1964							
1965							
1966							
1967							
1968							
1969							
1970							
1971							
1972							
1973							
1974							
1975							
1976							
1977							
1978							
1979							
1980							
1981							
1982							
1983							
1984							
1985							
1986							
1987							
1988							
1989							
1990							
1991							
1992							
1993							
1994							
1995							
1996							
1997							
1998							
1999							
2000							
2001							
2002							
2003							
2004							
2005							
2006							
2007							
2008							
2009							
2010							
2011							
2012							
2013							
2014							
2015							
2016							
2017							
2018							
2019							
2020							
2021							
2022							
2023	0.0						
2024	0.0						
2025	0.0						
2026	0.0						
2027	0.0						
2028	0.0						
2029	0.0						
2030	0.0						
2031	0.0						
2032	0.0						
2033	0.0						
2034	0.0						
2035	0.0						
2036	0.0						
2037	0.0						
2038	0.0						
2039	0.0						
2040	0.0						
2041	0.0						
2042	0.0						
2043	0.0						
2044	0.0						
2045	0.0						
2046	0.0						
2047	0.0						
2048	0.0						
2049	0.0						
2050	0.0						
2051	0.0						
2052	0.0						
2053	0.0						
2054	0.0						
2055	0.0						
2056	0.0						
2057	0.0						
2058	0.0						
2059	0.0						
2060	0.0						
2061	0.0						
2062	0.0						
2063	0.0						
2064	0.0						
2065	0.0						
2066	0.0						
2067	0.0						
2068	0.0						
2069	0.0						
2070	0.0						
2071	0.0						
2072	0.0						
2073	0.0						
2074	0.0						
2075	0.0						
2076	0.0						
2077	0.0						
2078	0.0						
2079	0.0						
2080	0.0						
2081	0.0						
2082	0.0						
2083	0.0						
2084	0.0						
2085	0.0						
2086	0.0						
2087	0.0						
2088	0.0						
2089	0.0						
2090	0.0						
2091	0.0						
2092	0.0						
2093	0.0						
2094	0.0						
2095	0.0						
2096	0.0						
2097	0.0						
2098	0.0						
2099	0.0						
2100	0.0						
2101	0.0						
2102	0.0						
2103	0.0						
2104	0.0						
2105	0.0						
2106	0.0						
2107	0.0						
2108	0.0						
2109	0.0						
2110	0.0						
2111	0.0						
2112	0.0						
2113	0.0						
2114	0.0						
2115	0.0						
2116	0.0						
2117	0.0						
2118	0.0						
2119	0.0						
2120	0.0						
2121	0.0						
2122	0.0						
2123	0.0						
2124	0.0						
2125	0.0						
2126	0.0						
2127	0.0						
2128	0.0						
2129	0.0						
2130	0.0						
2131	0.0						
2132	0.0						
2133	0.0						
2134	0.0						
2135	0.0						
2136	0.0						
2137	0.0						
2138	0.0						
2139	0.0						
2140	0.0						
2141	0.0						
2142	0.0						
2143	0.0						
2144	0.0						
2145	0.0						
2146	0.0						
2147	0.0						
2148	0.0						
2149	0.0						
2150	0.0						
2151	0.0						
2152	0.0						
2153	0.0						
2154	0.0						
2155	0.0						
2156	0.0						
2157	0.0						
2158	0.0						
2159	0.0						
2160	0.0						
2161	0.0						
2162	0.0						
2163	0.0						
2164	0.0						
2165	0.0						
2166	0.0						
2167	0.0						
2168	0.0						
2169	0.0						
2170	0.0						
2171	0.0						
2172	0.0						
2173	0.0						
2174	0.0						
2175	0.0						
2176	0.0						
2177	0.0						
2178	0.0						
2179	0.0						
2180	0.0						
2181	0.0						
2182	0.0						
2183	0.0						
2184	0.0						
2185	0.0						
2186	0.0						
2187	0.0						
2188	0.0						
2189	0.0						
2190	0.0						
2191	0.0						
2192	0.0						
2193	0.0						
2194	0.0						
2195	0.0						
2196	0.0						
2197	0.0						
2198	0.0						
2199	0.0						
2200	0.0						
2201	0.0						
2202	0.0						
2203	0.0						
2204	0.0						
2205	0.0						
2206	0.0						
2207	0.0						
2208	0.0						
2209	0.0						
2210	0.0						
2211	0.0						
2212	0.0						
2213	0.0						
2214	0.0						
2215	0.0						
2216	0.0						
2217	0.0						
2218	0.0						
2219	0.0						
2220	0.0						
2221	0.0						
2222	0.0						
2223	0.0						
2224	0.0						
2225	0.0						
2226	0.0						
2227	0.0						
2228	0.25						
2229	0.25						
2230	0.25						
2231	0.25						
2232	0.25						
2233	0.25						
2234	0.25						
2235	0.25						
2236	0.25						
2237	0.25						
2238	0.25						
2239	0.25						
2240	0.25						
2241	0.25						
2242	0.25						
2243	0.25						
2244	0.25						
2245	0.25						
2246	0.25						
2247	0.25						
2248	0.25						
2249	0.25						
2250	0.25						
2251	0.25						
2252	0.25						
2253	0.25						
2254	0.25						
2255	0.25						
2256	0.25						
2257	0.25						
2258	0.25						
2259	0.25						
2260	0.25						
2261	0.25						
2262	0.25						
2263	0.25						
2264	0.25						
2265	0.25						
2266	0.25						
2267	0.25						
2268	0.25						
2269	0.25						
2270	0.25						
2271	0.25						
2272	0.25						
2273	0.25						
2274	0.25						
2275	0.25						
2276	0.25						
2277	0.25						
2278	0.25						
2279	0.25						
2280	0.25						
2281	0.25						
2282	0.25						
2283	0.25						
2284	0.25						
2285	0.25						
2286	0.25						
2287	0.25						
2288	0.2						
2289	0.2						
2290	0.2						
2291	0.2						
2292	0.2						
2293	0.2						
2294	0.2						
2295	0.2						
2296	0.2						
2297	0.2						
2298	0.3333333333333333						
2299	0.3333333333333333						
2300	0.3333333333333333						
2301	0.3333333333333333						
2302	0.3333333333333333						
2303	0.3333333333333333						
2304	0.3333333333333333						
2305	0.3333333333333333						
2306	0.3333333333333333						
2307	0.3333333333333333						
2308	0.3333333333333333						
2309	0.3333333333333333						
2310	0.3333333333333333						
2311	0.3333333333333333						
2312	0.3333333333333333						
2313	0.3333333333333333						
2314	0.3333333333333333						
2315	0.3333333333333333						
2316	0.3333333333333333						
2317	0.3333333333333333						
2318	0.3333333333333333						
2319	0.3333333333333333						
2320	0.3333333333333333						
2321	0.3333333333333333						
2322	0.3333333333333333						
2323	0.3333333333333333						
2324	0.3333333333333333						
2325	0.3333333333333333						
2326	0.42857142857142855						
2327	0.42857142857142855						
2328	0.42857142857142855						
2329	0.42857142857142855						
2330	0.42857142857142855						
2331	0.42857142857142855						
2332	0.42857142857142855						
2333	0.42857142857142855						
2334	0.42857142857142855						
2335	0.42857142857142855						
2336	0.42857142857142855						
2337	0.42857142857142855						
2338	0.42857142857142855						
2339	0.42857142857142855						
2340	0.42857142857142855						
2341	0.42857142857142855						
2342	0.42857142857142855						
2343	0.42857142857142855						
2344	0.42857142857142855						
2345	0.42857142857142855						
2346	0.42857142857142855						
2347	0.42857142857142855						
2348	0.42857142857142855						
2349	0.42857142857142855						
2350	0.42857142857142855						
2351	0.375						
2352	0.375						
2353	0.375						
2354	0.375						
2355	0.375						
2356	0.375						
2357	0.375						
2358	0.375						
2359	0.375						
2360	0.375						
2361	0.375						
2362	0.375						
2363	0.375						
2364	0.375						
2365	0.375						
2366	0.375						
2367	0.375						
2368	0.375						
2369	0.375						
2370	0.375						
2371	0.375						
2372	0.375						
2373	0.375						
2374	0.375						
2375	0.375						
2376	0.375						
2377	0.375						
2378	0.375						
2379	0.375						
2380	0.375						
2381	0.375						
2382	0.375						
2383	0.375						
2384	0.4444444444444444						
2385	0.4444444444444444						
2386	0.4444444444444444						
2387	0.5						
2388	0.5						
2389	0.5						
2390	0.5						
2391	0.5						
2392	0.5						
2393	0.5						
2394	0.5						
2395	0.5						
2396	0.5						
2397	0.5						
2398	0.5						
2399	0.5						
2400	0.5						
2401	0.5						
2402	0.5						
2403	0.5						
2404	0.5						
2405	0.5						
2406	0.5						
2407	0.5						
2408	0.5						
2409	0.5						
2410	0.5						
2411	0.5						
2412	0.5						
2413	0.5						
2414	0.5						
2415	0.5						
2416	0.5						
2417	0.5						
2418	0.5						
2419	0.5						
2420	0.45454545454545453						
2421	0.45454545454545453						
2422	0.45454545454545453						
2423	0.45454545454545453						
2424	0.45454545454545453						
2425	0.45454545454545453						
2426	0.45454545454545453						
2427	0.45454545454545453						
2428	0.45454545454545453						
2429	0.45454545454545453						
2430	0.45454545454545453						
2431	0.45454545454545453						
2432	0.4166666666666667						
2433	0.4166666666666667						
2434	0.4166666666666667						
2435	0.4166666666666667						
2436	0.4166666666666667						
2437	0.4166666666666667						
2438	0.46153846153846156						
2439	0.46153846153846156						
2440	0.46153846153846156						
2441	0.46153846153846156						
2442	0.46153846153846156						
2443	0.46153846153846156						
2444	0.46153846153846156						
2445	0.46153846153846156						
2446	0.46153846153846156						
2447	0.46153846153846156						
2448	0.46153846153846156						
2449	0.46153846153846156						
2450	0.46153846153846156						
2451	0.5						
2452	0.5						
2453	0.5						
2454	0.5						
2455	0.5						
2456	0.5						
2457	0.5						
2458	0.5						
2459	0.5						
2460	0.5						
2461	0.5						
2462	0.5						
2463	0.5						
2464	0.5						
2465	0.5						
2466	0.5						
2467	0.5						
2468	0.5						
2469	0.5						
2470	0.5						
2471	0.4666666666666667						
2472	0.4666666666666667						
2473	0.4666666666666667						
2474	0.4666666666666667						
2475	0.4666666666666667						
2476	0.4666666666666667						
2477	0.4666666666666667						
2478	0.4666666666666667						
2479	0.5						
2480	0.5						
2481	0.5						
2482	0.5						
2483	0.5						
2484	0.5						
2485	0.5						
2486	0.5						
2487	0.5						
2488	0.5						
2489	0.5						
2490	0.5						
2491	0.5						
2492	0.5						
2493	0.5						
2494	0.5						
2495	0.5294117647058824						
2496	0.5294117647058824						
2497	0.5294117647058824						
2498	0.5294117647058824						
2499	0.5294117647058824						
2500	0.5294117647058824						
2501	0.5294117647058824						
2502	0.5294117647058824						
2503	0.5294117647058824						
2504	0.5294117647058824						
2505	0.5294117647058824						
2506	0.5294117647058824						
2507	0.5294117647058824						
2508	0.5294117647058824						
2509	0.5294117647058824						
2510	0.5294117647058824						
2511	0.5294117647058824						
2512	0.5294117647058824						
2513	0.5294117647058824						
2514	0.5294117647058824						
2515	0.5294117647058824						
2516	0.5294117647058824						
2517	0.5294117647058824						
2518	0.5294117647058824						
2519	0.5294117647058824						
2520	0.5294117647058824						
2521	0.5294117647058824						
2522	0.5294117647058824						
2523	0.5294117647058824						
2524	0.5294117647058824						
2525	0.5294117647058824						
2526	0.5294117647058824						
2527	0.5294117647058824						
2528	0.5						
2529	0.5						
2530	0.5						
2531	0.5						
2532	0.5						
2533	0.5						
2534	0.5						
2535	0.5						
2536	0.5						
2537	0.5						
2538	0.5						
2539	0.5						
2540	0.5						
2541	0.5						
2542	0.5						
2543	0.5						
2544	0.5						
2545	0.5						
2546	0.5						
2547	0.5						
2548	0.5						
2549	0.5						
2550	0.5						
2551	0.5						
2552	0.5						
2553	0.5						
2554	0.5						
2555	0.47368421052631576						
2556	0.47368421052631576						
2557	0.47368421052631576						
2558	0.47368421052631576						
2559	0.47368421052631576						
2560	0.47368421052631576						
2561	0.47368421052631576						
2562	0.47368421052631576						
2563	0.47368421052631576						
2564	0.47368421052631576						
2565	0.45						
2566	0.45						
2567	0.45						
2568	0.45						
2569	0.45						
2570	0.45						
2571	0.45						
2572	0.45						
2573	0.45						
2574	0.45						
2575	0.45						
2576	0.45						
2577	0.45						
2578	0.47619047619047616						
2579	0.47619047619047616						
2580	0.47619047619047616						
2581	0.47619047619047616						
2582	0.47619047619047616						
2583	0.47619047619047616						
2584	0.47619047619047616						
2585	0.47619047619047616						
2586	0.47619047619047616						
2587	0.47619047619047616						
2588	0.47619047619047616						
2589	0.47619047619047616						
2590	0.47619047619047616						
2591	0.47619047619047616						
2592	0.47619047619047616						
2593	0.47619047619047616						
2594	0.47619047619047616						
2595	0.47619047619047616						
2596	0.47619047619047616						
2597	0.47619047619047616						
2598	0.47619047619047616						
2599	0.47619047619047616						
2600	0.47619047619047616						
2601	0.47619047619047616						
2602	0.47619047619047616						
2603	0.47619047619047616						
2604	0.47619047619047616						
2605	0.47619047619047616						
2606	0.47619047619047616						
2607	0.47619047619047616						
2608	0.47619047619047616						
2609	0.47619047619047616						
2610	0.47619047619047616						
2611	0.47619047619047616						
2612	0.47619047619047616						
2613	0.47619047619047616						
2614	0.47619047619047616						
2615	0.45454545454545453						
2616	0.45454545454545453						
2617	0.45454545454545453						
2618	0.45454545454545453						
2619	0.45454545454545453						
2620	0.45454545454545453						
2621	0.45454545454545453						
2622	0.45454545454545453						
2623	0.45454545454545453						
2624	0.45454545454545453						
2625	0.45454545454545453						
2626	0.45454545454545453						
2627	0.45454545454545453						
2628	0.45454545454545453						
2629	0.43478260869565216						
2630	0.43478260869565216						
2631	0.43478260869565216						
2632	0.43478260869565216						
2633	0.43478260869565216						
2634	0.43478260869565216						
2635	0.43478260869565216						
2636	0.43478260869565216						
2637	0.43478260869565216						
2638	0.43478260869565216						
2639	0.43478260869565216						
2640	0.43478260869565216						
2641	0.43478260869565216						
2642	0.43478260869565216						
2643	0.43478260869565216						
2644	0.43478260869565216						
2645	0.43478260869565216						
2646	0.43478260869565216						
2647	0.43478260869565216						
2648	0.43478260869565216						
2649	0.43478260869565216						
2650	0.43478260869565216						
2651	0.43478260869565216						
2652	0.43478260869565216						
2653	0.43478260869565216						
2654	0.43478260869565216						
2655	0.43478260869565216						
2656	0.43478260869565216						
2657	0.43478260869565216						
2658	0.43478260869565216						
2659	0.43478260869565216						
2660	0.43478260869565216						
2661	0.43478260869565216						
2662	0.43478260869565216						
2663	0.43478260869565216						
2664	0.43478260869565216						
2665	0.43478260869565216						
2666	0.43478260869565216						
2667	0.43478260869565216						
2668	0.43478260869565216						
2669	0.43478260869565216						
2670	0.43478260869565216						
2671	0.43478260869565216						
2672	0.43478260869565216						
2673	0.43478260869565216						
2674	0.43478260869565216						
2675	0.43478260869565216						
2676	0.43478260869565216						
2677	0.43478260869565216						
2678	0.43478260869565216						
2679	0.43478260869565216						
2680	0.43478260869565216						
2681	0.43478260869565216						
2682	0.43478260869565216						
2683	0.4583333333333333						
2684	0.4583333333333333						
2685	0.4583333333333333						
2686	0.4583333333333333						
2687	0.4583333333333333						
2688	0.4583333333333333						
2689	0.4583333333333333						
2690	0.4583333333333333						
2691	0.4583333333333333						
2692	0.4583333333333333						
2693	0.4583333333333333						
2694	0.48						
2695	0.48						
2696	0.48						
2697	0.48						
2698	0.48						
2699	0.48						
2700	0.48						
2701	0.48						
2702	0.48						
2703	0.48						
2704	0.48						
2705	0.48						
2706	0.48						
2707	0.48						
2708	0.48						
2709	0.48						
2710	0.48						
2711	0.48						
2712	0.48						
2713	0.48						
2714	0.48						
2715	0.48						
2716	0.48						
2717	0.48						
2718	0.48						
2719	0.48						
2720	0.48						
2721	0.48						
