timestamp	phase	step	addend1	operator	addend2	target	predicted	confidence	used_finger_counting	loss	confidence_criterion	learning_rate
2025-08-07 07:22:37.388	continuous	35	1	->	2	3	3	0.0435	True	1.652536	0.897	0.019930
2025-08-07 07:22:37.388	continuous	36	1	->		2	3	0.0367	True	1.813315	0.897	0.019928
2025-08-07 07:22:37.389	continuous	37	2	->		3	3	0.0283	True	1.719632	0.897	0.019926
2025-08-07 07:22:37.389	continuous	38	2	->		3	3	0.0313	True	1.674508	0.897	0.019924
2025-08-07 07:22:37.389	continuous	39	1	->	2	3	3	0.0584	True	1.515874	0.896	0.019922
2025-08-07 07:22:37.389	continuous	40	2	->		3	3	0.0381	True	1.587629	0.896	0.019920
2025-08-07 07:22:37.389	continuous	41	1	->	2	3	3	0.0703	True	1.404642	0.896	0.019918
2025-08-07 07:22:37.389	continuous	42	1	->	2	3	3	0.0791	True	1.335447	0.896	0.019916
2025-08-07 07:22:37.390	continuous	43	1	->		2	3	0.0634	True	1.827995	0.896	0.019914
2025-08-07 07:22:37.390	continuous	44	1	->	2	3	3	0.0905	True	1.286211	0.896	0.019912
2025-08-07 07:22:37.390	continuous	45	1	->		2	3	0.0722	True	1.781576	0.896	0.019910
2025-08-07 07:22:37.390	continuous	46	1	->	2	3	3	0.1029	True	1.238184	0.896	0.019908
2025-08-07 07:22:37.390	continuous	47	1	->	2	3	3	0.1147	True	1.170029	0.896	0.019906
2025-08-07 07:22:37.390	continuous	48	1	->	2	3	3	0.1280	True	1.103607	0.896	0.019904
2025-08-07 07:22:37.391	continuous	49	1	->	2	3	3	0.1424	True	1.040004	0.896	0.019902
2025-08-07 07:22:37.391	continuous	50	1	->	2	3	3	0.1582	True	0.978393	0.896	0.019900
2025-08-07 07:22:37.391	continuous	51	2	->		3	3	0.0849	True	1.234814	0.895	0.019898
2025-08-07 07:22:37.391	continuous	52	1	->	2	3	3	0.1878	True	0.879752	0.895	0.019896
2025-08-07 07:22:37.391	continuous	53	1	->	2	3	3	0.2069	True	0.824370	0.895	0.019894
2025-08-07 07:22:37.392	continuous	54	1	->		2	3	0.1504	True	1.898038	0.895	0.019892
2025-08-07 07:22:37.392	continuous	55	1	->	2	3	3	0.2206	True	0.800535	0.895	0.019890
2025-08-07 07:22:37.392	continuous	56	2	->		3	3	0.1155	True	1.092094	0.895	0.019888
2025-08-07 07:22:37.392	continuous	57	1	->		2	3	0.1713	True	1.864893	0.895	0.019886
2025-08-07 07:22:37.392	continuous	58	2	->		3	3	0.1240	True	1.066615	0.895	0.019884
2025-08-07 07:22:37.393	continuous	59	2	->		3	3	0.1363	True	1.017890	0.895	0.019882
2025-08-07 07:22:37.393	continuous	60	2	->		3	3	0.1494	True	0.970579	0.895	0.019880
2025-08-07 07:22:37.393	continuous	61	1	->		2	3	0.2028	True	1.848191	0.895	0.019878
2025-08-07 07:22:37.393	continuous	62	1	->		2	3	0.1960	True	1.752931	0.894	0.019876
2025-08-07 07:22:37.393	continuous	63	1	->	2	3	3	0.2761	True	0.709744	0.894	0.019874
2025-08-07 07:22:37.393	continuous	64	1	->	2	3	3	0.2985	True	0.658818	0.894	0.019872
2025-08-07 07:22:37.394	continuous	65	2	->		3	3	0.1744	True	0.905055	0.894	0.019870
2025-08-07 07:22:37.394	continuous	66	2	->		3	3	0.1893	True	0.860592	0.894	0.019868
2025-08-07 07:22:37.394	continuous	67	1	->	2	3	3	0.3556	True	0.549352	0.894	0.019866
2025-08-07 07:22:37.394	continuous	68	2	->		3	3	0.2161	True	0.787609	0.894	0.019864
2025-08-07 07:22:37.394	continuous	69	1	->	2	3	3	0.3961	True	0.483727	0.894	0.019862
2025-08-07 07:22:37.395	continuous	70	1	->	2	3	3	0.4179	True	0.451513	0.894	0.019860
2025-08-07 07:22:37.395	continuous	71	1	->	2	3	3	0.4392	True	0.421988	0.894	0.019858
2025-08-07 07:22:37.395	continuous	72	1	->	2	3	3	0.4599	True	0.394834	0.894	0.019857
2025-08-07 07:22:37.395	continuous	73	1	->	2	3	3	0.4800	True	0.369894	0.893	0.019855
2025-08-07 07:22:37.395	continuous	74	1	->	2	3	3	0.4994	True	0.346981	0.893	0.019853
2025-08-07 07:22:37.395	continuous	75	1	->	2	3	3	0.5181	True	0.325935	0.893	0.019851
2025-08-07 07:22:37.396	continuous	76	2	->	3	4	3	0.2363	True	3.100093	0.893	0.019849
2025-08-07 07:22:37.396	continuous	77	1	->		2	3	0.3648	True	2.095220	0.893	0.019847
2025-08-07 07:22:37.396	continuous	78	2	->		3	3	0.2728	True	0.662059	0.893	0.019845
2025-08-07 07:22:37.396	continuous	79	1	->		2	3	0.3570	True	1.988925	0.893	0.019843
2025-08-07 07:22:37.396	continuous	80	1	->	2	3	3	0.4799	True	0.381808	0.893	0.019841
2025-08-07 07:22:37.396	continuous	81	2	->		3	3	0.2870	True	0.640055	0.893	0.019839
2025-08-07 07:22:37.397	continuous	82	1	->	2	3	3	0.5187	True	0.334778	0.893	0.019837
2025-08-07 07:22:37.397	continuous	83	2	->	3	4	3	0.2374	True	3.043184	0.893	0.019835
2025-08-07 07:22:37.397	continuous	84	1	->		2	3	0.3637	True	1.948770	0.892	0.019833
2025-08-07 07:22:37.397	continuous	85	1	->	2	3	3	0.4914	True	0.372610	0.892	0.019831
2025-08-07 07:22:37.397	continuous	86	1	->	2	3	3	0.5115	True	0.347548	0.892	0.019829
2025-08-07 07:22:37.397	continuous	87	2	->		3	3	0.3020	True	0.614666	0.892	0.019827
2025-08-07 07:22:37.398	continuous	88	1	->	2	3	3	0.5482	True	0.305503	0.892	0.019825
2025-08-07 07:22:37.398	continuous	89	1	->		2	3	0.4012	True	1.967464	0.892	0.019823
2025-08-07 07:22:37.398	continuous	90	2	->	3	4	3	0.2296	True	2.965583	0.892	0.019821
2025-08-07 07:22:37.398	continuous	91	1	->	2	3	3	0.5175	True	0.345355	0.892	0.019819
2025-08-07 07:22:37.398	continuous	92	1	->		2	3	0.3738	True	1.842303	0.892	0.019817
2025-08-07 07:22:37.399	continuous	93	1	->	2	3	3	0.5088	True	0.364099	0.892	0.019815
2025-08-07 07:22:37.399	continuous	94	1	->	2	3	3	0.5283	True	0.339274	0.892	0.019813
2025-08-07 07:22:37.399	continuous	95	2	->	3	4	3	0.2220	True	2.876437	0.891	0.019811
2025-08-07 07:22:37.399	continuous	96	2	->		3	3	0.2901	True	0.645262	0.891	0.019809
2025-08-07 07:22:37.399	continuous	97	1	->		2	3	0.3816	True	1.812360	0.891	0.019807
2025-08-07 07:22:37.399	continuous	98	1	->	2	3	3	0.5203	True	0.355146	0.891	0.019805
2025-08-07 07:22:37.400	continuous	99	1	->		2	3	0.3740	True	1.714378	0.891	0.019803
2025-08-07 07:22:37.400	continuous	100	2	->		3	3	0.2891	True	0.664980	0.891	0.019801
2025-08-07 07:22:37.400	continuous	101	2	->		3	3	0.3080	True	0.626813	0.891	0.019799
2025-08-07 07:22:37.400	continuous	102	2	->	3	4	3	0.2340	True	2.845694	0.891	0.019797
2025-08-07 07:22:37.400	continuous	103	2	->		3	3	0.3072	True	0.625239	0.891	0.019795
2025-08-07 07:22:37.400	continuous	104	3	->		4	3	0.2534	True	2.952374	0.891	0.019793
2025-08-07 07:22:37.401	continuous	105	2	->	3	4	3	0.2155	True	2.661325	0.891	0.019791
2025-08-07 07:22:37.401	continuous	106	1	->	2	3	3	0.5153	True	0.362368	0.891	0.019789
2025-08-07 07:22:37.401	continuous	107	1	->	2	3	3	0.5353	True	0.336584	0.890	0.019787
2025-08-07 07:22:37.401	continuous	108	1	->	2	3	3	0.5541	True	0.313626	0.890	0.019785
2025-08-07 07:22:37.401	continuous	109	2	->		3	3	0.3256	True	0.585074	0.890	0.019783
2025-08-07 07:22:37.401	continuous	110	1	->		2	3	0.4117	True	1.824590	0.890	0.019781
2025-08-07 07:22:37.402	continuous	111	2	->		3	3	0.3262	True	0.592094	0.890	0.019779
2025-08-07 07:22:37.402	continuous	112	1	->		2	3	0.4022	True	1.712467	0.890	0.019777
2025-08-07 07:22:37.402	continuous	113	1	->		2	3	0.3806	True	1.567990	0.890	0.019775
2025-08-07 07:22:37.402	continuous	114	1	->	2	3	3	0.5206	True	0.387754	0.890	0.019773
2025-08-07 07:22:37.402	continuous	115	2	->		3	3	0.3242	True	0.613048	0.890	0.019771
2025-08-07 07:22:37.403	continuous	116	2	->		3	3	0.3432	True	0.577374	0.890	0.019769
2025-08-07 07:22:37.403	continuous	117	1	->	2	3	3	0.5738	True	0.314046	0.890	0.019767
2025-08-07 07:22:37.403	continuous	118	1	->		2	3	0.4189	True	1.609522	0.889	0.019765
2025-08-07 07:22:37.403	continuous	119	2	->		3	3	0.3545	True	0.565571	0.889	0.019763
2025-08-07 07:22:37.403	continuous	120	2	->		3	3	0.3726	True	0.533846	0.889	0.019761
2025-08-07 07:22:37.403	continuous	121	1	->	2	3	3	0.5934	True	0.298113	0.889	0.019759
2025-08-07 07:22:37.404	continuous	122	2	->		3	3	0.4014	True	0.486294	0.889	0.019757
2025-08-07 07:22:37.404	continuous	123	1	->	2	3	3	0.6244	True	0.260860	0.889	0.019755
2025-08-07 07:22:37.404	continuous	124	2	->		3	3	0.4292	True	0.444268	0.889	0.019754
2025-08-07 07:22:37.404	continuous	125	2	->		3	3	0.4465	True	0.420411	0.889	0.019752
2025-08-07 07:22:37.404	continuous	126	1	->	2	3	3	0.6660	True	0.216577	0.889	0.019750
2025-08-07 07:22:37.404	continuous	127	1	->		2	3	0.5005	True	1.790817	0.889	0.019748
2025-08-07 07:22:37.405	continuous	128	1	->	2	3	3	0.6432	True	0.246590	0.889	0.019746
2025-08-07 07:22:37.405	continuous	129	1	->		2	3	0.4806	True	1.653530	0.888	0.019744
2025-08-07 07:22:37.405	continuous	130	1	->		2	3	0.4541	True	1.488611	0.888	0.019742
2025-08-07 07:22:37.405	continuous	131	2	->		3	3	0.4122	True	0.494296	0.888	0.019740
2025-08-07 07:22:37.405	continuous	132	2	->	3	4	3	0.3205	True	2.900874	0.888	0.019738
2025-08-07 07:22:37.405	continuous	133	1	->	2	3	3	0.5911	True	0.325084	0.888	0.019736
2025-08-07 07:22:37.406	continuous	134	1	->		2	3	0.4399	True	1.414531	0.888	0.019734
2025-08-07 07:22:37.406	continuous	135	1	->	2	3	3	0.5806	True	0.351735	0.888	0.019732
2025-08-07 07:22:37.406	continuous	136	1	->		2	3	0.4345	True	1.326822	0.888	0.019730
2025-08-07 07:22:37.406	continuous	137	2	->		3	3	0.3917	True	0.541390	0.888	0.019728
2025-08-07 07:22:37.406	continuous	138	1	->	2	3	3	0.5878	True	0.351263	0.888	0.019726
2025-08-07 07:22:37.406	continuous	139	1	->	2	3	3	0.6055	True	0.321425	0.888	0.019724
2025-08-07 07:22:37.407	continuous	140	2	->		3	3	0.4338	True	0.465028	0.887	0.019722
2025-08-07 07:22:37.407	continuous	141	1	->	2	3	3	0.6364	True	0.276677	0.887	0.019720
2025-08-07 07:22:37.407	continuous	142	2	->	3	4	3	0.3432	True	2.878088	0.887	0.019718
2025-08-07 07:22:37.407	continuous	143	1	->		2	3	0.4576	True	1.408597	0.887	0.019716
2025-08-07 07:22:37.407	continuous	144	2	->		3	3	0.4139	True	0.499756	0.887	0.019714
2025-08-07 07:22:37.408	continuous	145	2	->	3	4	3	0.3117	True	2.728076	0.887	0.019712
2025-08-07 07:22:37.408	continuous	146	1	->	2	3	3	0.6005	True	0.325070	0.887	0.019710
2025-08-07 07:22:37.408	continuous	147	1	->		2	3	0.4450	True	1.338163	0.887	0.019708
2025-08-07 07:22:37.408	continuous	148	1	->		2	3	0.4302	True	1.201226	0.887	0.019706
2025-08-07 07:22:37.408	continuous	149	3	->		4	3	0.2914	True	2.812145	0.887	0.019704
2025-08-07 07:22:37.408	continuous	150	1	->	2	3	3	0.5520	True	0.428252	0.887	0.019702
2025-08-07 07:22:37.409	continuous	151	1	->		2	3	0.4164	True	1.136119	0.887	0.019700
2025-08-07 07:22:37.409	continuous	152	1	->	2	3	3	0.5518	True	0.444371	0.886	0.019698
2025-08-07 07:22:37.409	continuous	153	1	->	2	3	3	0.5712	True	0.398976	0.886	0.019696
2025-08-07 07:22:37.409	continuous	154	1	->	2	3	3	0.5901	True	0.360802	0.886	0.019694
2025-08-07 07:22:37.409	continuous	155	2	->		3	3	0.4058	True	0.520169	0.886	0.019692
2025-08-07 07:22:37.409	continuous	156	1	->		2	3	0.4498	True	1.238798	0.886	0.019690
2025-08-07 07:22:37.410	continuous	157	1	->	2	3	3	0.5965	True	0.361610	0.886	0.019688
2025-08-07 07:22:37.410	continuous	158	2	->		3	3	0.4189	True	0.505163	0.886	0.019686
2025-08-07 07:22:37.410	continuous	159	1	->	2	3	3	0.6289	True	0.305630	0.886	0.019684
2025-08-07 07:22:37.410	continuous	160	2	->		3	3	0.4487	True	0.453265	0.886	0.019683
2025-08-07 07:22:37.410	continuous	161	2	->		3	3	0.4665	True	0.426091	0.886	0.019681
2025-08-07 07:22:37.411	continuous	162	1	->	2	3	3	0.6719	True	0.244621	0.886	0.019679
2025-08-07 07:22:37.411	continuous	163	1	->	2	3	3	0.6859	True	0.226569	0.885	0.019677
2025-08-07 07:22:37.411	continuous	164	1	->		2	3	0.5094	True	1.435243	0.885	0.019675
2025-08-07 07:22:37.411	continuous	165	2	->		3	3	0.4786	True	0.414153	0.885	0.019673
2025-08-07 07:22:37.411	continuous	166	2	->		3	3	0.4947	True	0.391093	0.885	0.019671
2025-08-07 07:22:37.411	continuous	167	1	->	2	3	3	0.6896	True	0.228535	0.885	0.019669
2025-08-07 07:22:37.412	continuous	168	1	->	2	3	3	0.7028	True	0.211953	0.885	0.019667
2025-08-07 07:22:37.412	continuous	169	1	->	2	3	3	0.7151	True	0.197344	0.885	0.019665
2025-08-07 07:22:37.412	continuous	170	1	->	2	3	3	0.7266	True	0.184396	0.885	0.019663
2025-08-07 07:22:37.412	continuous	171	2	->		3	3	0.5465	True	0.321117	0.885	0.019661
2025-08-07 07:22:37.412	continuous	172	1	->		2	3	0.5537	True	1.562686	0.885	0.019659
2025-08-07 07:22:37.412	continuous	173	1	->	2	3	3	0.7106	True	0.207509	0.885	0.019657
2025-08-07 07:22:37.413	continuous	174	1	->	2	3	3	0.7227	True	0.193053	0.884	0.019655
2025-08-07 07:22:37.413	continuous	175	1	->	2	3	3	0.7339	True	0.180282	0.884	0.019653
2025-08-07 07:22:37.413	continuous	176	1	->	2	3	3	0.7442	True	0.169134	0.884	0.019651
2025-08-07 07:22:37.413	continuous	177	1	->		2	3	0.5580	True	1.536353	0.884	0.019649
2025-08-07 07:22:37.413	continuous	178	2	->		3	3	0.5370	True	0.342076	0.884	0.019647
2025-08-07 07:22:37.413	continuous	179	2	->		3	3	0.5519	True	0.323498	0.884	0.019645
2025-08-07 07:22:37.414	continuous	180	1	->		2	3	0.5466	True	1.418228	0.884	0.019643
2025-08-07 07:22:37.414	continuous	181	1	->	2	3	3	0.7033	True	0.227378	0.884	0.019641
2025-08-07 07:22:37.414	continuous	182	1	->		2	3	0.5297	True	1.285161	0.884	0.019639
2025-08-07 07:22:37.414	continuous	183	2	->		3	3	0.5226	True	0.375378	0.884	0.019637
2025-08-07 07:22:37.414	continuous	184	3	->		4	3	0.3918	True	3.049239	0.884	0.019635
2025-08-07 07:22:37.414	continuous	185	1	->		2	3	0.5000	True	1.141993	0.884	0.019633
2025-08-07 07:22:37.415	continuous	186	1	->		2	3	0.4886	True	1.001840	0.883	0.019631
2025-08-07 07:22:37.415	continuous	187	2	->		3	3	0.4750	True	0.463277	0.883	0.019629
2025-08-07 07:22:37.415	continuous	188	2	->		3	3	0.4921	True	0.432719	0.883	0.019627
2025-08-07 07:22:37.415	continuous	189	1	->	2	3	3	0.6508	True	0.326632	0.883	0.019626
2025-08-07 07:22:37.415	continuous	190	2	->		3	3	0.5216	True	0.382801	0.883	0.019624
2025-08-07 07:22:37.415	continuous	191	2	->		3	3	0.5373	True	0.359818	0.883	0.019622
2025-08-07 07:22:37.416	continuous	192	1	->		2	3	0.5170	True	1.101952	0.883	0.019620
2025-08-07 07:22:37.416	continuous	193	3	->		4	3	0.3737	True	2.939499	0.883	0.019618
2025-08-07 07:22:37.416	continuous	194	1	->	2	3	3	0.6465	True	0.331834	0.883	0.019616
2025-08-07 07:22:37.416	continuous	195	2	->		3	3	0.5220	True	0.380696	0.883	0.019614
2025-08-07 07:22:37.416	continuous	196	2	->		3	3	0.5380	True	0.357460	0.883	0.019612
2025-08-07 07:22:37.416	continuous	197	2	->		3	3	0.5532	True	0.336682	0.882	0.019610
2025-08-07 07:22:37.417	continuous	198	1	->		2	3	0.5180	True	1.123685	0.882	0.019608
2025-08-07 07:22:37.417	continuous	199	2	->		3	3	0.5435	True	0.357156	0.882	0.019606
2025-08-07 07:22:37.417	continuous	200	3	->		4	3	0.3787	True	2.855292	0.882	0.019604
2025-08-07 07:22:37.417	continuous	201	2	->	3	4	3	0.4104	True	2.700651	0.882	0.019602
2025-08-07 07:22:37.417	continuous	202	1	->		2	3	0.4792	True	0.978898	0.882	0.019600
2025-08-07 07:22:37.417	continuous	203	1	->		2	3	0.4772	True	0.860442	0.882	0.019598
2025-08-07 07:22:37.417	continuous	204	2	->		3	3	0.4721	True	0.474627	0.882	0.019596
2025-08-07 07:22:37.418	continuous	205	2	->		3	3	0.4900	True	0.441503	0.882	0.019594
2025-08-07 07:22:37.418	continuous	206	1	->	2	3	3	0.6250	True	0.388143	0.882	0.019592
2025-08-07 07:22:37.418	continuous	207	1	->		2	3	0.4909	True	0.898479	0.882	0.019590
2025-08-07 07:22:37.418	continuous	208	1	->	2	3	3	0.6224	True	0.405709	0.881	0.019588
2025-08-07 07:22:37.418	continuous	209	3	->		4	3	0.3443	True	2.616504	0.881	0.019586
2025-08-07 07:22:37.418	continuous	210	1	->	2	3	3	0.6263	True	0.374185	0.881	0.019584
2025-08-07 07:22:37.418	continuous	211	1	->		2	3	0.4845	True	0.913081	0.881	0.019582
2025-08-07 07:22:37.419	continuous	212	3	->		4	3	0.3232	True	2.469034	0.881	0.019580
2025-08-07 07:22:37.419	continuous	213	1	->		2	2	0.4723	True	0.800712	0.881	0.019578
2025-08-07 07:22:37.419	continuous	214	1	->	2	3	3	0.5924	True	0.477498	0.881	0.019577
2025-08-07 07:22:37.419	continuous	215	1	->	2	3	3	0.6122	True	0.412397	0.881	0.019575
2025-08-07 07:22:37.419	continuous	216	1	->	2	3	3	0.6321	True	0.360782	0.881	0.019573
2025-08-07 07:22:37.419	continuous	217	1	->		2	3	0.4839	True	0.903441	0.881	0.019571
2025-08-07 07:22:37.419	continuous	218	1	->		2	2	0.4855	True	0.790554	0.881	0.019569
2025-08-07 07:22:37.420	continuous	219	2	->		3	3	0.4788	True	0.471755	0.881	0.019567
2025-08-07 07:22:37.420	continuous	220	1	->	2	3	3	0.6210	True	0.412929	0.880	0.019565
2025-08-07 07:22:37.420	continuous	221	1	->		2	2	0.4938	True	0.797635	0.880	0.019563
2025-08-07 07:22:37.420	continuous	222	1	->		2	2	0.5001	True	0.701016	0.880	0.019561
2025-08-07 07:22:37.420	continuous	223	3	->		4	3	0.3218	True	2.416733	0.880	0.019559
2025-08-07 07:22:37.420	continuous	224	2	->		3	3	0.4672	True	0.500575	0.880	0.019557
2025-08-07 07:22:37.420	continuous	225	2	->		3	3	0.4852	True	0.463652	0.880	0.019555
2025-08-07 07:22:37.421	continuous	226	2	->		3	3	0.5028	True	0.430717	0.880	0.019553
2025-08-07 07:22:37.421	continuous	227	1	->		2	2	0.4983	True	0.733211	0.880	0.019551
2025-08-07 07:22:37.421	continuous	228	1	->	2	3	3	0.6122	True	0.464058	0.880	0.019549
2025-08-07 07:22:37.421	continuous	229	1	->		2	2	0.5041	True	0.712462	0.880	0.019547
2025-08-07 07:22:37.421	continuous	230	1	->		2	2	0.5143	True	0.627069	0.880	0.019545
2025-08-07 07:22:37.421	continuous	231	2	->	3	4	3	0.3759	True	2.427379	0.879	0.019543
2025-08-07 07:22:37.421	continuous	232	1	->		2	2	0.5172	True	0.554400	0.879	0.019541
2025-08-07 07:22:37.422	continuous	233	1	->		2	2	0.5333	True	0.496708	0.879	0.019539
2025-08-07 07:22:37.422	continuous	234	1	->		2	2	0.5500	True	0.448117	0.879	0.019537
2025-08-07 07:22:37.422	continuous	235	1	->		2	2	0.5669	True	0.406533	0.879	0.019535
2025-08-07 07:22:37.422	continuous	236	2	->		3	3	0.4427	True	0.632209	0.879	0.019534
2025-08-07 07:22:37.422	continuous	237	2	->		3	3	0.4590	True	0.577328	0.879	0.019532
2025-08-07 07:22:37.423	continuous	238	1	->	2	3	3	0.5924	True	0.696208	0.879	0.019530
2025-08-07 07:22:37.423	continuous	239	2	->		3	3	0.4960	True	0.473301	0.879	0.019528
2025-08-07 07:22:37.423	continuous	240	2	->		3	3	0.5134	True	0.437208	0.879	0.019526
2025-08-07 07:22:37.423	continuous	241	1	->		2	2	0.5377	True	0.564328	0.879	0.019524
2025-08-07 07:22:37.424	continuous	242	1	->	2	3	3	0.6113	True	0.552960	0.878	0.019522
2025-08-07 07:22:37.424	continuous	243	2	->		3	3	0.5374	True	0.395166	0.878	0.019520
2025-08-07 07:22:37.424	continuous	244	1	->		2	2	0.5383	True	0.601077	0.878	0.019518
2025-08-07 07:22:37.425	continuous	245	2	->		3	3	0.5390	True	0.399087	0.878	0.019516
2025-08-07 07:22:37.425	continuous	246	2	->		3	3	0.5553	True	0.370612	0.878	0.019514
2025-08-07 07:22:37.425	continuous	247	1	->	2	3	3	0.6431	True	0.425206	0.878	0.019512
2025-08-07 07:22:37.425	continuous	248	3	->		4	3	0.3664	True	2.455534	0.878	0.019510
2025-08-07 07:22:37.425	continuous	249	2	->		3	3	0.5700	True	0.337069	0.878	0.019508
2025-08-07 07:22:37.425	continuous	250	1	->	2	3	3	0.6598	True	0.353369	0.878	0.019506
2025-08-07 07:22:37.426	continuous	251	1	->	2	3	3	0.6797	True	0.306307	0.878	0.019504
2025-08-07 07:22:37.426	continuous	252	1	->		2	3	0.5282	True	0.807248	0.878	0.019502
2025-08-07 07:22:37.426	continuous	253	2	->		3	3	0.5934	True	0.306298	0.878	0.019500
2025-08-07 07:22:37.426	continuous	254	1	->	2	3	3	0.6810	True	0.310269	0.877	0.019498
2025-08-07 07:22:37.426	continuous	255	2	->		3	3	0.6208	True	0.270132	0.877	0.019496
2025-08-07 07:22:37.427	continuous	256	2	->	3	4	3	0.4972	True	2.600157	0.877	0.019494
2025-08-07 07:22:37.427	continuous	257	1	->	2	3	3	0.6875	True	0.284483	0.877	0.019493
2025-08-07 07:22:37.427	continuous	258	1	->		2	3	0.5235	True	0.834721	0.877	0.019491
2025-08-07 07:22:37.427	continuous	259	2	->		3	3	0.5911	True	0.305352	0.877	0.019489
2025-08-07 07:22:37.427	continuous	260	2	->		3	3	0.6057	True	0.286670	0.877	0.019487
2025-08-07 07:22:37.427	continuous	261	1	->	2	3	3	0.6971	True	0.273486	0.877	0.019485
2025-08-07 07:22:37.427	continuous	262	1	->	2	3	3	0.7147	True	0.242278	0.877	0.019483
2025-08-07 07:22:37.428	continuous	263	3	->		4	3	0.3823	True	2.327977	0.877	0.019481
2025-08-07 07:22:37.428	continuous	264	1	->		2	3	0.5208	True	0.862713	0.877	0.019479
2025-08-07 07:22:37.428	continuous	265	3	->		4	3	0.3481	True	2.155099	0.876	0.019477
2025-08-07 07:22:37.428	continuous	266	1	->	2	3	3	0.6697	True	0.309396	0.876	0.019475
2025-08-07 07:22:37.428	continuous	267	1	->		2	2	0.5115	True	0.787433	0.876	0.019473
2025-08-07 07:22:37.429	continuous	268	1	->	2	3	3	0.6631	True	0.330218	0.876	0.019471
2025-08-07 07:22:37.429	continuous	269	1	->	2	3	3	0.6837	True	0.287267	0.876	0.019469
2025-08-07 07:22:37.429	continuous	270	2	->	3	4	3	0.4584	True	2.256395	0.876	0.019467
2025-08-07 07:22:37.429	continuous	271	2	->		3	3	0.5719	True	0.323759	0.876	0.019465
2025-08-07 07:22:37.429	continuous	272	2	->		3	3	0.5882	True	0.302755	0.876	0.019463
